ProductID,ProductName,Category,Type,Price,Stock,LeadTime,ManagedBy,Brand,Description
UPtq-5424,Mattel Nike Hoodie,Clothing,Clothing,328.21,110,4,UE,Mattel,The Mattel Nike Hoodie by Mattel combines quality and innovation.
foOY-4886,Lego To Kill a Mockingbird,Books,Books,740.38,13,13,IT,Lego,The Lego To Kill a Mockingbird by Lego combines quality and innovation.
HtIL-6684,Puma Desk Lamp,Furniture,Furniture,949.4,32,7,UE,Puma,The Puma Desk Lamp by Puma combines quality and innovation.
Mzyu-6214,Penguin The Silent Patient,Books,Books,716.01,90,10,UE,Penguin,The Penguin The Silent Patient by Penguin combines quality and innovation.
SRXj-7849,Amazon OnePlus Nord,Smartphone,Smartphone,404.68,125,11,IT,Amazon,The Amazon OnePlus Nord by Amazon combines quality and innovation.
wbgH-9520,Puma Hot Wheels,Toy,Toy,95.45,45,1,IT,Puma,The Puma Hot Wheels by Puma combines quality and innovation.
SraG-9268,West Elm NERF Blaster,Toy,Toy,580.13,33,7,UE,West Elm,The West Elm NERF Blaster by West Elm combines quality and innovation.
GgeV-8137,Nike Zara T-Shirt,Clothing,Clothing,411.18,168,11,IT,Nike,The Nike Zara T-Shirt by Nike combines quality and innovation.
Nqgf-0282,Adidas Desk Lamp,Furniture,Furniture,375.77,155,10,IT,Adidas,The Adidas Desk Lamp by Adidas combines quality and innovation.
mYkt-1096,Mattel Desk Lamp,Furniture,Furniture,850.86,79,9,IT,Mattel,The Mattel Desk Lamp by Mattel combines quality and innovation.
RoFL-7190,HarperCollins Nike Hoodie,Clothing,Clothing,344.46,46,9,IT,HarperCollins,The HarperCollins Nike Hoodie by HarperCollins combines quality and innovation.
KYWd-9066,Bloomsbury Levi's Jeans,Clothing,Clothing,416.56,81,13,IT,Bloomsbury,The Bloomsbury Levi's Jeans by Bloomsbury combines quality and innovation.
CwFa-4193,Pottery Barn Dune,Books,Books,84.58,7,12,UE,Pottery Barn,The Pottery Barn Dune by Pottery Barn combines quality and innovation.
suHC-6581,Fisher-Price The Silent Patient,Books,Books,770.37,11,10,IT,Fisher-Price,The Fisher-Price The Silent Patient by Fisher-Price combines quality and innovation.
Dgpl-7373,West Elm 1984,Books,Books,208.4,123,11,UE,West Elm,The West Elm 1984 by West Elm combines quality and innovation.
LeSE-0981,Nike IKEA MALM Bed,Furniture,Furniture,620.16,109,13,IT,Nike,The Nike IKEA MALM Bed by Nike combines quality and innovation.
VvKN-6061,Mattel Dune,Books,Books,135.85,62,4,IT,Mattel,The Mattel Dune by Mattel combines quality and innovation.
yBNb-2739,Lego Hot Wheels,Toy,Toy,70.35,141,3,IT,Lego,The Lego Hot Wheels by Lego combines quality and innovation.
YHWh-6260,Wayfair Barbie Dreamhouse,Toy,Toy,258.5,126,3,UE,Wayfair,The Wayfair Barbie Dreamhouse by Wayfair combines quality and innovation.
BtNF-7340,Lego The Silent Patient,Books,Books,689.52,114,14,IT,Lego,The Lego The Silent Patient by Lego combines quality and innovation.
zsts-1174,H&M OnePlus Nord,Smartphone,Smartphone,304.18,81,6,UE,H&M,The H&M OnePlus Nord by H&M combines quality and innovation.
Vqny-6238,Mattel To Kill a Mockingbird,Books,Books,644.9,22,9,UE,Mattel,The Mattel To Kill a Mockingbird by Mattel combines quality and innovation.
ZKMc-7594,HarperCollins Hot Wheels,Toy,Toy,719.82,194,7,IT,HarperCollins,The HarperCollins Hot Wheels by HarperCollins combines quality and innovation.
brtQ-4827,Anker OnePlus Nord,Smartphone,Smartphone,804.55,113,8,IT,Anker,The Anker OnePlus Nord by Anker combines quality and innovation.
MQUa-4511,CB2 Galaxy S22,Smartphone,Smartphone,592.83,112,6,IT,CB2,The CB2 Galaxy S22 by CB2 combines quality and innovation.
UgbW-5490,HarperCollins Hot Wheels,Toy,Toy,849.6,50,4,IT,HarperCollins,The HarperCollins Hot Wheels by HarperCollins combines quality and innovation.
PwKe-1284,HarperCollins The Silent Patient,Books,Books,699.81,13,9,IT,HarperCollins,The HarperCollins The Silent Patient by HarperCollins combines quality and innovation.
oNZK-2254,West Elm Atomic Habits,Books,Books,108.64,149,9,UE,West Elm,The West Elm Atomic Habits by West Elm combines quality and innovation.
TGYG-3603,Wayfair Zara T-Shirt,Clothing,Clothing,85.88,133,8,UE,Wayfair,The Wayfair Zara T-Shirt by Wayfair combines quality and innovation.
CyBj-4409,Nike Adidas Tracksuit,Clothing,Clothing,406.56,148,4,UE,Nike,The Nike Adidas Tracksuit by Nike combines quality and innovation.
KDSV-2034,Wayfair NERF Blaster,Toy,Toy,791.6,151,6,UE,Wayfair,The Wayfair NERF Blaster by Wayfair combines quality and innovation.
KLsK-5532,Bose Zara T-Shirt,Clothing,Clothing,352.26,79,13,IT,Bose,The Bose Zara T-Shirt by Bose combines quality and innovation.
CDBM-6990,CB2 Lego City,Toy,Toy,264.89,135,6,UE,CB2,The CB2 Lego City by CB2 combines quality and innovation.
Zncd-4459,Pottery Barn Bookshelf Unit,Furniture,Furniture,135.38,2,4,UE,Pottery Barn,The Pottery Barn Bookshelf Unit by Pottery Barn combines quality and innovation.
bkWY-5223,Adidas NERF Blaster,Toy,Toy,223.82,155,10,IT,Adidas,The Adidas NERF Blaster by Adidas combines quality and innovation.
KKOR-0398,Apple Atomic Habits,Books,Books,985.07,191,14,IT,Apple,The Apple Atomic Habits by Apple combines quality and innovation.
vgXK-6816,Puma Atomic Habits,Books,Books,589.49,138,1,UE,Puma,The Puma Atomic Habits by Puma combines quality and innovation.
PLxU-1556,Nike H&M Jacket,Clothing,Clothing,907.41,109,11,IT,Nike,The Nike H&M Jacket by Nike combines quality and innovation.
jNho-6323,H&M Playmobil Castle,Toy,Toy,100.01,63,3,IT,H&M,The H&M Playmobil Castle by H&M combines quality and innovation.
cyKe-2096,Simon & Schuster Barbie Dreamhouse,Toy,Toy,401.43,53,14,UE,Simon & Schuster,The Simon & Schuster Barbie Dreamhouse by Simon & Schuster combines quality and innovation.
Izrl-0107,Playmobil Galaxy S22,Smartphone,Smartphone,176.97,8,10,IT,Playmobil,The Playmobil Galaxy S22 by Playmobil combines quality and innovation.
JqDP-1756,IKEA Pixel 7,Smartphone,Smartphone,484.79,60,14,UE,IKEA,The IKEA Pixel 7 by IKEA combines quality and innovation.
xGNH-4155,Adidas Ashley Dining Table,Furniture,Furniture,867.86,140,14,IT,Adidas,The Adidas Ashley Dining Table by Adidas combines quality and innovation.
dhrj-6583,Random House iPhone 14,Smartphone,Smartphone,94.86,62,7,IT,Random House,The Random House iPhone 14 by Random House combines quality and innovation.
fZsV-9686,Lego Pixel 7,Smartphone,Smartphone,128.61,59,11,UE,Lego,The Lego Pixel 7 by Lego combines quality and innovation.
jjSL-1707,Amazon Bookshelf Unit,Furniture,Furniture,222.2,191,11,IT,Amazon,The Amazon Bookshelf Unit by Amazon combines quality and innovation.
uQuG-1094,Amazon Nike Hoodie,Clothing,Clothing,698.71,188,9,UE,Amazon,The Amazon Nike Hoodie by Amazon combines quality and innovation.
zNxF-9588,Adidas Wayfair Sofa,Furniture,Furniture,428.72,21,13,UE,Adidas,The Adidas Wayfair Sofa by Adidas combines quality and innovation.
vRjN-5715,Pottery Barn iPhone 14,Smartphone,Smartphone,293.46,58,10,IT,Pottery Barn,The Pottery Barn iPhone 14 by Pottery Barn combines quality and innovation.
PmHp-4531,Apple Ashley Dining Table,Furniture,Furniture,932.99,89,10,UE,Apple,The Apple Ashley Dining Table by Apple combines quality and innovation.
erwP-0248,Nike 1984,Books,Books,345.93,64,2,IT,Nike,The Nike 1984 by Nike combines quality and innovation.
Jhug-4317,Playmobil Barbie Dreamhouse,Toy,Toy,734.62,43,9,UE,Playmobil,The Playmobil Barbie Dreamhouse by Playmobil combines quality and innovation.
sLMC-4519,Puma Desk Lamp,Furniture,Furniture,732.02,91,7,UE,Puma,The Puma Desk Lamp by Puma combines quality and innovation.
Hpku-6435,H&M Lego City,Toy,Toy,665.57,171,8,IT,H&M,The H&M Lego City by H&M combines quality and innovation.
RMPb-2169,CB2 Ashley Dining Table,Furniture,Furniture,925.24,67,9,IT,CB2,The CB2 Ashley Dining Table by CB2 combines quality and innovation.
VCJI-4061,Adidas Barbie Dreamhouse,Toy,Toy,779.02,2,2,IT,Adidas,The Adidas Barbie Dreamhouse by Adidas combines quality and innovation.
bbUw-7713,Mattel Atomic Habits,Books,Books,68.51,60,3,UE,Mattel,The Mattel Atomic Habits by Mattel combines quality and innovation.
kyac-2134,Nike 1984,Books,Books,427.5,102,5,IT,Nike,The Nike 1984 by Nike combines quality and innovation.
VIzZ-9030,Adidas Levi's Jeans,Clothing,Clothing,228.41,107,2,UE,Adidas,The Adidas Levi's Jeans by Adidas combines quality and innovation.
ipAF-4185,Logitech OnePlus Nord,Smartphone,Smartphone,153.67,60,11,IT,Logitech,The Logitech OnePlus Nord by Logitech combines quality and innovation.
xyRZ-7393,Levi's Xiaomi Redmi,Smartphone,Smartphone,904.88,67,8,IT,Levi's,The Levi's Xiaomi Redmi by Levi's combines quality and innovation.
ppgy-9103,Mattel OnePlus Nord,Smartphone,Smartphone,300.81,43,6,UE,Mattel,The Mattel OnePlus Nord by Mattel combines quality and innovation.
XhED-8700,Levi's Dune,Books,Books,46.09,46,6,UE,Levi's,The Levi's Dune by Levi's combines quality and innovation.
Rbpm-3370,Simon & Schuster Pixel 7,Smartphone,Smartphone,819.44,15,6,UE,Simon & Schuster,The Simon & Schuster Pixel 7 by Simon & Schuster combines quality and innovation.
fnGh-3460,Sony IKEA MALM Bed,Furniture,Furniture,584.66,182,13,IT,Sony,The Sony IKEA MALM Bed by Sony combines quality and innovation.
WxOg-6349,Bose H&M Jacket,Clothing,Clothing,105.14,3,9,UE,Bose,The Bose H&M Jacket by Bose combines quality and innovation.
vetH-4551,Bose OnePlus Nord,Smartphone,Smartphone,887.23,60,5,UE,Bose,The Bose OnePlus Nord by Bose combines quality and innovation.
gbrl-2743,Random House NERF Blaster,Toy,Toy,54.67,72,5,UE,Random House,The Random House NERF Blaster by Random House combines quality and innovation.
fIky-1469,Playmobil Lego City,Toy,Toy,319.13,161,2,IT,Playmobil,The Playmobil Lego City by Playmobil combines quality and innovation.
FJyb-3264,Lego Dune,Books,Books,877.69,69,11,IT,Lego,The Lego Dune by Lego combines quality and innovation.
cxpv-8497,Mattel 1984,Books,Books,432.35,47,14,IT,Mattel,The Mattel 1984 by Mattel combines quality and innovation.
lvDE-8600,Logitech Playmobil Castle,Toy,Toy,230.76,107,3,IT,Logitech,The Logitech Playmobil Castle by Logitech combines quality and innovation.
Lcvd-4527,HarperCollins Playmobil Castle,Toy,Toy,718.17,129,8,IT,HarperCollins,The HarperCollins Playmobil Castle by HarperCollins combines quality and innovation.
nmCN-0363,West Elm Playmobil Castle,Toy,Toy,25.21,177,8,IT,West Elm,The West Elm Playmobil Castle by West Elm combines quality and innovation.
QnMp-0323,Puma iPhone 14,Smartphone,Smartphone,801.71,44,2,IT,Puma,The Puma iPhone 14 by Puma combines quality and innovation.
jeay-2051,Penguin Xiaomi Redmi,Smartphone,Smartphone,956.44,160,13,IT,Penguin,The Penguin Xiaomi Redmi by Penguin combines quality and innovation.
zOIM-1228,Sony To Kill a Mockingbird,Books,Books,425.1,165,10,UE,Sony,The Sony To Kill a Mockingbird by Sony combines quality and innovation.
LsRW-8014,Wayfair Barbie Dreamhouse,Toy,Toy,257.97,3,5,IT,Wayfair,The Wayfair Barbie Dreamhouse by Wayfair combines quality and innovation.
xzYD-3396,Simon & Schuster Nike Hoodie,Clothing,Clothing,278.83,9,12,UE,Simon & Schuster,The Simon & Schuster Nike Hoodie by Simon & Schuster combines quality and innovation.
DLNf-6181,Mattel Bookshelf Unit,Furniture,Furniture,769.38,67,4,IT,Mattel,The Mattel Bookshelf Unit by Mattel combines quality and innovation.
qpWm-9443,HarperCollins iPhone 14,Smartphone,Smartphone,891.54,58,10,UE,HarperCollins,The HarperCollins iPhone 14 by HarperCollins combines quality and innovation.
KkTs-3568,Zara Adidas Tracksuit,Clothing,Clothing,523.29,94,4,IT,Zara,The Zara Adidas Tracksuit by Zara combines quality and innovation.
IvZP-0811,Lego Pixel 7,Smartphone,Smartphone,912.53,64,9,UE,Lego,The Lego Pixel 7 by Lego combines quality and innovation.
xPkF-7672,H&M Atomic Habits,Books,Books,688.96,10,4,UE,H&M,The H&M Atomic Habits by H&M combines quality and innovation.
tezw-7833,Random House iPhone 14,Smartphone,Smartphone,226.42,103,7,UE,Random House,The Random House iPhone 14 by Random House combines quality and innovation.
yVmM-1719,H&M Pixel 7,Smartphone,Smartphone,680.04,9,13,IT,H&M,The H&M Pixel 7 by H&M combines quality and innovation.
jyfG-9151,Mattel Levi's Jeans,Clothing,Clothing,370.82,142,6,UE,Mattel,The Mattel Levi's Jeans by Mattel combines quality and innovation.
Ofiz-7554,Puma Dune,Books,Books,564.08,33,9,IT,Puma,The Puma Dune by Puma combines quality and innovation.
ZwRg-4550,Apple OnePlus Nord,Smartphone,Smartphone,214.56,170,9,UE,Apple,The Apple OnePlus Nord by Apple combines quality and innovation.
SIwP-3538,H&M iPhone 14,Smartphone,Smartphone,189.08,77,4,UE,H&M,The H&M iPhone 14 by H&M combines quality and innovation.
wuMd-8078,Mattel Ashley Dining Table,Furniture,Furniture,989.13,116,8,UE,Mattel,The Mattel Ashley Dining Table by Mattel combines quality and innovation.
JSOz-3610,Lego Hot Wheels,Toy,Toy,442.16,128,8,UE,Lego,The Lego Hot Wheels by Lego combines quality and innovation.
Qwcw-3003,Sony 1984,Books,Books,666.61,88,14,IT,Sony,The Sony 1984 by Sony combines quality and innovation.
hdlU-3327,CB2 Dune,Books,Books,404.97,64,7,UE,CB2,The CB2 Dune by CB2 combines quality and innovation.
ZfDj-0986,Bose 1984,Books,Books,312.92,35,6,IT,Bose,The Bose 1984 by Bose combines quality and innovation.
nlMM-1804,HarperCollins 1984,Books,Books,325.93,98,6,UE,HarperCollins,The HarperCollins 1984 by HarperCollins combines quality and innovation.
qYDZ-3873,Bloomsbury Ashley Dining Table,Furniture,Furniture,402.42,158,14,IT,Bloomsbury,The Bloomsbury Ashley Dining Table by Bloomsbury combines quality and innovation.
MosG-4531,Puma Barbie Dreamhouse,Toy,Toy,107.05,195,7,IT,Puma,The Puma Barbie Dreamhouse by Puma combines quality and innovation.
hOtu-3543,Simon & Schuster Desk Lamp,Furniture,Furniture,359.19,103,3,UE,Simon & Schuster,The Simon & Schuster Desk Lamp by Simon & Schuster combines quality and innovation.
aSTV-7411,Sony Zara T-Shirt,Clothing,Clothing,759.56,71,5,IT,Sony,The Sony Zara T-Shirt by Sony combines quality and innovation.
nxhB-2284,Apple Dune,Books,Books,470.67,62,2,IT,Apple,The Apple Dune by Apple combines quality and innovation.
kQsF-7290,Anker IKEA MALM Bed,Furniture,Furniture,466.13,106,12,UE,Anker,The Anker IKEA MALM Bed by Anker combines quality and innovation.
NlOB-4772,Amazon OnePlus Nord,Smartphone,Smartphone,398.95,64,13,UE,Amazon,The Amazon OnePlus Nord by Amazon combines quality and innovation.
Mbhl-4244,Simon & Schuster NERF Blaster,Toy,Toy,324.4,75,10,UE,Simon & Schuster,The Simon & Schuster NERF Blaster by Simon & Schuster combines quality and innovation.
WbaO-7809,Pottery Barn Bookshelf Unit,Furniture,Furniture,926.41,141,14,IT,Pottery Barn,The Pottery Barn Bookshelf Unit by Pottery Barn combines quality and innovation.
hNvo-5319,Nike Xiaomi Redmi,Smartphone,Smartphone,751.17,179,6,IT,Nike,The Nike Xiaomi Redmi by Nike combines quality and innovation.
zWGq-1873,Levi's Hot Wheels,Toy,Toy,434.43,172,14,UE,Levi's,The Levi's Hot Wheels by Levi's combines quality and innovation.
MDAa-6781,HarperCollins Nike Hoodie,Clothing,Clothing,778.7,23,9,UE,HarperCollins,The HarperCollins Nike Hoodie by HarperCollins combines quality and innovation.
Wvbl-4382,Penguin To Kill a Mockingbird,Books,Books,529.32,128,1,IT,Penguin,The Penguin To Kill a Mockingbird by Penguin combines quality and innovation.
mqwD-4707,Levi's Galaxy S22,Smartphone,Smartphone,400.79,175,2,IT,Levi's,The Levi's Galaxy S22 by Levi's combines quality and innovation.
iabp-9582,Bose Galaxy S22,Smartphone,Smartphone,619.06,21,1,UE,Bose,The Bose Galaxy S22 by Bose combines quality and innovation.
wqqc-1596,Simon & Schuster The Silent Patient,Books,Books,599.09,189,8,IT,Simon & Schuster,The Simon & Schuster The Silent Patient by Simon & Schuster combines quality and innovation.
BwKI-0428,Anker Desk Lamp,Furniture,Furniture,990.78,1,11,IT,Anker,The Anker Desk Lamp by Anker combines quality and innovation.
dcUi-7359,Penguin IKEA MALM Bed,Furniture,Furniture,843.03,144,14,UE,Penguin,The Penguin IKEA MALM Bed by Penguin combines quality and innovation.
AANH-0390,Anker iPhone 14,Smartphone,Smartphone,974.24,59,14,IT,Anker,The Anker iPhone 14 by Anker combines quality and innovation.
qEYG-7705,Apple Pixel 7,Smartphone,Smartphone,650.1,184,1,IT,Apple,The Apple Pixel 7 by Apple combines quality and innovation.
AXMG-0030,Amazon Dune,Books,Books,121.32,141,9,UE,Amazon,The Amazon Dune by Amazon combines quality and innovation.
BEKq-0252,Penguin Hot Wheels,Toy,Toy,613.0,63,5,UE,Penguin,The Penguin Hot Wheels by Penguin combines quality and innovation.
LFdW-2758,IKEA H&M Jacket,Clothing,Clothing,91.85,110,13,UE,IKEA,The IKEA H&M Jacket by IKEA combines quality and innovation.
wroW-9759,Bose Wayfair Sofa,Furniture,Furniture,667.29,82,4,IT,Bose,The Bose Wayfair Sofa by Bose combines quality and innovation.
rhkp-7042,Simon & Schuster Pixel 7,Smartphone,Smartphone,931.34,196,4,UE,Simon & Schuster,The Simon & Schuster Pixel 7 by Simon & Schuster combines quality and innovation.
xHmT-5895,Bose Atomic Habits,Books,Books,358.37,194,2,UE,Bose,The Bose Atomic Habits by Bose combines quality and innovation.
BfPH-3013,Penguin Hot Wheels,Toy,Toy,829.81,32,6,IT,Penguin,The Penguin Hot Wheels by Penguin combines quality and innovation.
vTMc-5317,Mattel Bookshelf Unit,Furniture,Furniture,445.54,190,1,UE,Mattel,The Mattel Bookshelf Unit by Mattel combines quality and innovation.
byzg-0438,IKEA Playmobil Castle,Toy,Toy,637.83,79,7,UE,IKEA,The IKEA Playmobil Castle by IKEA combines quality and innovation.
OCvT-6850,Bose Ashley Dining Table,Furniture,Furniture,709.19,98,13,IT,Bose,The Bose Ashley Dining Table by Bose combines quality and innovation.
ekwQ-0034,Pottery Barn IKEA MALM Bed,Furniture,Furniture,219.14,44,3,UE,Pottery Barn,The Pottery Barn IKEA MALM Bed by Pottery Barn combines quality and innovation.
FTLz-5655,Fisher-Price 1984,Books,Books,651.44,26,5,UE,Fisher-Price,The Fisher-Price 1984 by Fisher-Price combines quality and innovation.
esAx-1035,Nike iPhone 14,Smartphone,Smartphone,351.21,135,2,IT,Nike,The Nike iPhone 14 by Nike combines quality and innovation.
